neg	Ireland	আমি রাইট দ্বারা হোস্ট করা দুটি ভিডিও দেখেছি এবং তিনি "হ্যাম" এর অনেক বেশি, সর্বদা জ্ঞানী ক্র্যাকগুলি তৈরি করেছেন, তিনি যে সমস্ত বায়ু সময় পেয়েছেন এবং স্থানীয় দৃশ্যাবলী যথেষ্ট দেখছেন না সেটি ভালবাসেন।
pos	Pakistan	আমি কম্পিউটার চাহিদাগুলি মেনে চলার জন্য আমার যথাসাধ্য চেষ্টা করছি। আমি এই বিষয়ে একটি ভিডিও বা ডিভিডি করার জন্য বিভিন্ন ওয়েবসাইট চেষ্টা করেছি কিন্তু আপনার একমাত্র একটাই যা আমি খুঁজে পেয়েছি তা খুঁজে পেয়েছি।যাইহোক, এখন আমি আমার দশটি লাইন লিখেছি, আশা করি আপনি সাহায্যের জন্য অবস্থান করছেন।
pos	Short History of England	"লিটল এরিয়া, বড় প্রভাব," আমাদের হোস্ট, জাস্টিন শাপিরো এই 52 মিনিটের ঐতিহাসিক সফরের উদ্বোধনী অনুষ্ঠানে ইংল্যান্ডকে বর্ণনা করেছেন, যা ডিভিডি মাত্র অর্ধেক।
pos	South West China	যাইহোক, এখানে উভয় হোস্ট - মেগান ম্যাককোমিকিক এবং জাস্টিন শাপিরো - ভবিষ্যতে এটি ভবিষ্যতে সুন্দর হবে না বলে ভবিষ্যদ্বাণী করে। ম্যাককোর্মিক ২01২ সালের মধ্যে প্রস্তুত হয়ে আসা বিশাল নতুন বাঁধে তার ধারণার ভিত্তি স্থাপন করে এবং অনেক সুন্দর গ্রাম এবং দৃশ্যাবলী ধ্বংস করবে।
neg	South West USA	তিনি একটি "মনোভাব" সঙ্গে এসেছিলেন এবং অবিশ্বাস্য দরিদ্র স্বাদ দেখিয়েছিলেন, যারা এইটিকে একসাথে রেখেছিল। আমি এটা দেখেছি - যেমনটা আমি মনে করি বেশিরভাগ লোকেরা মনে করেছে - সুন্দর দক্ষিণ-পশ্চিম দৃশ্যাবলী দেখতে, বিশেষ করে গ্র্যান্ড ক্যানিয়ন, এটি সর্বাধিক নেই '60 এর, বিদেশী স্থান উপাসকদের, ওভার থেকে নতুন এজার্স, মনোবিজ্ঞান, বয়স্ক হিপ্পিকে হ্যাক করার দৃশ্য দেখে আমাদের দৃশ্য দেখানোর পক্ষে উপেক্ষা করা হয়েছে - যা সব আমাদের তরুণ হোস্ট চালু করতে লাগলো। শাপিরো - আমি অতিশয় নই - তার হেলিকপ্টার যাত্রায় থেকে গ্র্যান্ড ক্যানিয়ন ঠিক 5-7 সেকেন্ড দেখিয়েছেন।যেহেতু একটি ব্রিটিশ কোম্পানি এটি তৈরি করে, সম্ভবত এটি অন্য একটি মার্কিন যুক্তরাষ্ট্র-ব্যাচিংয়ের ফর্ম। এটি একটি সান ফ্রান্সিসকো ওয়েকো ছিল যা সত্যিকারের elitist মনোভাবের সাথে ছিল, যা আমাদের দেখিয়েছে যে তার আগ্রহ কি দর্শকদের নয়।
neg	Turkey	শাপিরো সারা ইউরোপকে "ইউরোপ" বলে অভিহিত করেছে ("ইউরোপে তৈরি সবচেয়ে উলটি এখানে তৈরি করা হয়েছে।") কিন্তু এই দেশটি নিশ্চিতভাবেই মধ্য প্রাচ্যের ভূদৃশ্য এবং অনুভূতি ছিল। সম্ভবত সবচেয়ে আকর্ষণীয় বৈশিষ্ট্যটি ছিল শাস্ত্রীয় "ধ্বংসাবশেষ" ভাল তাদের বয়স বিবেচনা সংরক্ষিত।
pos	Help Me Help You	একই সময়ে টেড ড্যানসনের চরিত্রটি থমাস এফকে ডেটিং করছেন জেন ক্যাসেমেকারের অভিনয় করেছেন তার দীর্ঘ সময়ের স্ত্রীকে তালাক দিয়ে।
pos	Raines	বৃষ্টির বছরগুলিতে বরাবর আসা সবচেয়ে বুদ্ধিমান নেটওয়ার্ক টেলিভিশন নাটক।এটি একটি নাটক কারণ কর্মের দিক চরিত্র দ্বারা নির্ধারিত হয়, পুলিশ গোয়েন্দা মাইকেল Raines (জেফ Goldblum)।এটা বুদ্ধিমান কারণ তার প্রযোজকদের চমৎকার বিশ্বাসী এবং অভিনেতাদের মধ্যে তাদের বিশ্বাস এবং তাদের অর্থ রাখা ভাল ধারনা আছে। Rains মধ্যে হুক হল যে এই বিশেষ পুলিশ কল্পিত অক্ষর আলোচনা।
pos	All Purpose Kablam!	কিন্তু কোন উপকারিতা নেই। এই প্রোগ্রামটি (হেনরি এবং জুন) বড় দুটি অ্যানিমেটেড কমিক-বইয়ের মতো ব্যক্তিদের সাথে খুব কমই মিলিত হয়েছিল।আমি বিশ্বাস করি সেখানে এমন একজন লোক ছিল যা গলিত ছিল, এবং একটি স্কুবা ডাইভার যা স্টিংকিং এবং টয়লেট দিয়ে কিছু করার ছিল ...) এই অক্ষর স্টপ-গতির অ্যানিমেশন এবং সামগ্রিক, খুব মজার ছিল। আমার পছন্দের সেগমেন্ট লাইফ উইথ লুপি নামে পরিচিত ছিল।এই বিভাগটি claymation মধ্যে সম্পন্ন করা হয়েছিল। সর্বোপরি, আমি এই প্রোগ্রামটি অন্তত একটি ডিভিডি রিলিজ মূল্যবান বিশ্বাস করি ...
pos	A Is for Aardvark	তিনি সমান্তরা যে কোনো সময় তার ক্ষমতা ব্যবহার করার সিদ্ধান্ত নিতে।অবশ্যই তিনি ধীরে ধীরে তার সাথে সামন্তের সম্পর্ক গভীরতার শিখেন।Darrin অবসর, ভ্রমণ এবং আরাম একটি জীবন বাস সিদ্ধান্ত।
pos	Sugar Daddy	আবার, এটি একটি ভাল ছিল যা আপনি নজর রাখতে পারেন। কিছু চিনি ড্যাডি 7 জন ব্যক্তির ব্যক্তিগত ইয়ট এবং ব্যক্তিগত জেটের ছবিগুলি তাদের আশ্চর্যজনক ব্যক্তিত্বের উপর আশ্বস্ত করে।	
pos	Reprise	এড, মার্ক, এবং চীফ চুরির শিকার হন, যদিও দরিদ্র ইভ অস্ত্রোপচারের শিকার হন।সব সময়, চীফ বায়ুকে যোগদান করার আগে দুর্বল কিন্তু বিস্ময়কর সমাজতান্ত্রিক হিসেবে স্মরণ করে।
pos	The Market	এই জাতিগত গোষ্ঠীগুলির লোকেরা এবং তারা যে জীবনকে নেতৃত্ব দিচ্ছে তা সত্যিই খুব তীব্র হতে পারে এবং সিরিজটিতে এটি দেখতে প্লেইন ছিল।
pos	Goofy's Bird	বোকা শিশুর লাল পাখি খুঁজে পায় এবং একসাথে মিকি মাউস দিয়ে তাকে মাদার রেড বার্ডে ফিরিয়ে আনতে একটি দু: সাহসিক কাজ চালায়।
neg	Pandemic	সর্বোপরি, আমি নিশ্চিত নই যে সমস্ত ক্লিচগুলি আমি মনে রাখি, তাই দয়া করে তালিকাটিতে যোগ দিতে বিনা দ্বিধায় দয়া করে। তালিকাটি শুরু করার আগে আমাকে বলুন যে এটি বেশ কয়েকটি খারাপ চলচ্চিত্রগুলির মধ্যে একটি। - এবং আমি অনেক সিনেমা দেখি।আইনশৃঙ্খলা রক্ষাকারী বাহিনী (এই ক্ষেত্রে এফবিআই) আইনটি বজায় রাখার জন্য আইন ভেঙ্গে দেয় 4।
pos	The Disappearance of Lady Frances Carfax	কাহিনীটি বিস্ময়করভাবে কাস্টের দ্বারা জীবন নিয়ে এসেছে, ব্রেট ভূমিকার জন্য তার প্রতিভা প্রকাশ করেছেন এবং শুরু থেকে শেষ পর্যন্ত আদর্শ।
pos	Julia Louis-Dreyfus/Paul Simon	তারপর তিনি বলেন, "নিউ ইয়র্ক থেকে লাইভ, এটি শনিবার নাইট!" একক সময়কালে, জুলিয়া লুই-ড্রেফাস 198২ থেকে 1985 সাল পর্যন্ত এসএনএল-তে রয়েছেন এবং প্রথম মহিলা প্রাক্তন কাস্ট সদস্যকে হোস্ট করার বিষয়ে উল্লেখ করেছেন (এই মুহুর্তে আমি আশা করি তারা তার পূর্ববর্তী সময়ের থেকে কিছু স্কেচ হাইলাইটগুলি যেমন-থুত-লেগেছিল তার শেষ শো বা জুলিয়া শো থেকে টক শো স্কিট যখন সে অতিথিদের এডি মর্ফি এবং জ্যামি লি কার্টিসের সাথে এমনকি নিজের সম্পর্কে কথা বলেছিল)।যদিও আমি এই স্কেচটি উপভোগ করেছি, আমি অর্ধেক মনে করেছিলাম যে সম্ভবত লুই-ড্রেফাস এবং ড্র্যাচ স্থান পরিবর্তন করতে হবে তবে এটিই আমার ... পরবর্তী সকালের টক শো স্কিট যেখানে প্রতিটি প্রযুক্তিগত জিনিস ভুল হতে পারে।
pos	Fog	সত্য, তারা আরও কিছু প্রযুক্তিগত দৃশ্যে বিস্তারিত কিছুটা মনোযোগ দিতে পারে তবে প্রকৃত গল্পটি মানুষের সম্পর্কে ছিল।
neg	Leaving Home Ain't Easy	ডোনা থাকার সিদ্ধান্ত নেয় কিন্তু Randy এর সাথে থাকতে চায় না। এই পর্বটি শোকে ঘোরাতে আরো বেশি।
pos	Wild ARMs: Twilight Venom	এই বন্য অস্ত্র গেম জন্য একটি শালীন anime হয়।
pos	Whatever Happened to Baby Gin?	"উইল অ্যান্ড গ্রেস" এর শেষ থেকে শেষ পর্বটি শোয়ের অন্তর্নিহিত লিড (এরিক ম্যাককোম্যাক এবং ডেব্রা মেসিং )কে সিরিজটিতে যে কোনও সেরা অভিনয় করার জন্য অনুমতি দেয়।গ্রেসকে বলছে, "আমি বিশ্বাস করতে পারছি না যে আমি আপনাকে প্রথমে রাখার জন্য যথেষ্ট বোকা ছিলাম," বিস্ফোরণটি এতগুলি কুৎসিত সত্য (ঈর্ষা, অধিকার, অসহায়তা) প্রকাশ করে যে লেখাটি কেবল সিটকম শেলকে মুছে ফেলতে পারে।
pos	3 lbs.	আমি স্বীকার করি যে পরের পর্বগুলি পাইলট যে মুষ্ট্যাঘাত প্যাক করতে ব্যর্থ হয়েছে কিন্তু আমি মনে করি শোটি অনেক প্রতিশ্রুতি পালন করেছে।
pos	A dios momo	জাদু বাস্তবতাটি প্রায়শই বাস্তবতা এবং কল্পনার একটি নিখুঁত এবং প্রায়শই দ্বিধান্বিত ব্লুরিংয়ের মধ্যে প্রদর্শিত হয়।অন্যান্য সকলের মতো এই চলচ্চিত্রটি ব্যক্তিগত এবং একাধিক ব্যাখ্যাতে খোলা।
pos	Baghdad ER	ফিল্মের কোন বর্ণনাকারী নেই এবং শুধুমাত্র শব্দগুলি মেডিকেক্স এবং নার্স থেকে ডকুমেন্টারিগুলিতে চিকিৎসক এবং রোগীদের নিজেদের কাছে ডকুমেন্টারি দ্বারা কথিত।সেনাবাহিনীতে একজন চিকিত্সক হিসাবে আমি এই ছবিটি বাস্তবায়নের মাধ্যমে ইরাকে এবং আমাদের ফ্রন্ট লাইন সৈন্যদের সমর্থনে অন্য যে কাজটি দেখিয়েছি তা তুলে ধরেছি।
pos	An American Crime	একটি আমেরিকান ক্রাইম আশ্চর্যজনক এবং ভয়াবহ ঘটনা যা 16 বছর বয়সী সিলভিয়া Likens মৃত্যুর নেতৃত্বে chronicles।গল্পটি হঠাৎ করেই আমরা ধীরে ধীরে একটি সাধারণ, ক্ষুদ্র শহর বিশ্বের তরূণ নিরপরাধতা থেকে পূর্ণ এবং অস্পষ্ট ভয়াবহ ভয়াবহতায় পরিণত হয়ে যাচ্ছি। লিকেন্সের মৃত্যুর দিকে পরিচালিত ঘটনাগুলির গল্পটি হ'ল ছোট এবং দুঃখজনক, অনেক লোকের দোষ সহ তার নিজের বাবা এবং বোন।এই মহিলা, গার্ট্রুড বানিঝেস্কি, বাচ্চাদের বংশধর মা ছিলেন এবং সহজেই সে তার স্ত্রীকে সিকভিয়া এবং তার বোনকে তার বাসায় গ্রহণ করেছিলেন যে তাকে লিকেনের অর্থের প্রয়োজন ছিল।তার মারধরের ফলে সিলেভিয়া মারা যাওয়ার পর, ব্যানিসেভস্কি তার অপরাধের দায়ে দোষী সাব্যস্ত হন এবং কারাগারে তার মৃত্যুদণ্ড পান।বানিসেজেভিস্কির অপরাধগুলি অযোগ্য, যদিও ব্যক্তিগতভাবে আমি সবচেয়ে বিরক্তিকর জিনিসটি দেখি তার উদাহরণটি কীভাবে তার সন্তানকে এবং ঠান্ডা, নিষ্ঠুর, নিষ্ঠুরতার অন্যান্য শিশুদের কার্যকলাপের দিকে পরিচালিত করেছিল। AAC তে আমাদের যে পরিচয় দেওয়া হয়েছে তা উত্তেজনাপূর্ণ নয়, বিপরীতভাবে সহজ, সাধারণ, সাধারণ এবং আরামদায়ক।
pos	Black Label Society: The European Invasion	ইউরোপীয় আগ্রাসন, ডুমন ট্রুপিং ডিভিডি একটি মুস্ট ফর জ্যাক ওয়াইল্ড ফ্যানস, ব্ল্যাক লেবেল সোসাইটি ফ্যানস।
neg	Bryan Loves You	তারা মুখোশ পরেন এবং তাদের ইচ্ছার কাছে জমা দেন না এমন একজনের পিছনে যান, যা এক বা দুইজনেরও বেশি নয় বলে মনে হয়। আমাকে এটি লাইনটিতে রাখুন: "ব্রায়ান আপনাকে ভালবাসেন" সম্ভবত হতাশার সবচেয়ে হতাশাজনক চলচ্চিত্র 2008 ঋতু।যাইহোক, নামগুলির এই তালিকাটি উল্লেখ করতে ব্যর্থ হয়েছে এগুলির মধ্যে কোনটি তাদের মধ্যে সামান্য ছিল (স্টিভেনস এবং কউফম্যান, এক মিনিটের নিচে ...
pos	Canada på tvers med Lars Monsen	এবং আমি অবশ্যই মনের নিজেকে মজার মানুষ হিসাবে অন্তর্ভুক্ত করতে হবে, এবং তার কুকুরগুলি আপনাকে মাঝে মাঝে আপনার মাথা উপহাস করে।
pos	Chencho y su gran dote	বেশিরভাগ ক্ষেত্রেই মহান অভিনেতাদের সাথে খুব মজার চলচ্চিত্র। রিচার্ড ভিলা দ্বারা পরিচালিত কনকোও ইলোয়েসাকে বিয়ে করার প্রতিশ্রুতি দিয়েছেন। চেচো একটি দরিদ্র, ব্যাক দেশ, খামার এতই স্মার্ট ব্যক্তি না, যিনি ইলোইসার কাছে অজানা, তার একটি উত্তরাধিকার আছে অথবা একটি উত্তরাধিকারী - একটি ডট ..সাবটাইটেলগুলি সাহায্য করে কারণ আপনি গানটিতে যা যাচ্ছেন তা পড়তে পারেন এবং গানটি গল্পের কাছে যা খুবই গুরুত্বপূর্ণ তা বলে।
pos	Chris & Reed in: Strangers!	ক্রিস এবং রিড অচেনা থেকে মিছরি গ্রহণ কেন এত খারাপ ধারণা শিখতে, এবং আপনি শুধুমাত্র এই অজুহাত পরিস্থিতিতে কল্পনা করতে পারেন।
pos	D-Day Revisited	যাইহোক, ফরাসি স্থানীয়দের সাথে 'অসম্পূর্ণ' বৈঠকগুলির মধ্যে কয়েকটি সামান্য নির্বোধ ছিল, যেহেতু তারা তাদের আপত্তিকর এবং অসংযত বলে মনে করার চেষ্টা করেছিল - কিন্তু অবশ্যই সেখানে একটি চলচ্চিত্র ক্রু ছিল এবং শুধু জাঙ্ক নয়!যাইহোক, এটি নিখুঁত থেকে অনেক দূরে - চলচ্চিত্র থেকে লম্বা ক্লিপগুলিতে খুব বেশি নির্ভর করে - যেহেতু যুদ্ধ সংঘটিত হয়েছিল সেগুলি আসলেই দেখানোর চেয়ে স্ব-প্রচারণা গুরুত্বপূর্ণ বলে মনে হয়েছিল!
pos	David Blaine: Drowned Alive	তিনি মূলত একটি টিউব মাধ্যমে শ্বাস ফেলা পুরো সপ্তাহের জন্য জল অধীনে বসবাস ছিল, এবং এটি মাধ্যমে খাওয়ানো হচ্ছে।
neg	The Dead Live	এটি এমন এক ধরনের চলচ্চিত্র যা তার নৃশংসতার মধ্যে উদ্দীপ্ত (অচেনাভাবে)।
pos	El doctor	আপনার প্রিয় পাইপ সাফ করুন এবং এটি ভাল জিনিস, কারণ সুজন পিট একটি নতুন অ্যানিমেটেড সংক্ষিপ্ত আউট আছে, এবং আপনি সব কি মানে মানে!এখন, আমার এবং আমার লাল গরম স্ত্রী, টাস্কিত, সবসময় ছবিতে রাখা ভূগর্ভস্থ কমিক বইগুলির মতো পার্টিতে সুজন পিটের কাজ বর্ণনা করেছেন।এই কাজ, আরেকটি পিট ফুসফুস-বস্টার, লস হার্নান্দেজ ব্রোস লোভস এবং রকেটস এর সাথে চেস্টার ব্রাউনের ইয়ামি ফারের মাথার সাঁতারের মিশ্রণে বাস করতে আসে, কিন্তু রঙে!টিসিসিট বিস্ময় সৃষ্টি করে কেন রালফ বখশী এবং চক সোয়েনসন এতক্ষণে পর্দাতে আন্ডারগ্রাউন্ড অ্যানিমেশন রাখার জন্য এতদূর রয়েছেন।সুজন পিট একটি বৈশিষ্ট্য দৈর্ঘ্য মুভিতে উপরের কার্টুনিস্টদের যে কোনও কাজকে মাপসই করার জন্য নিখুঁত পরিচালক হতে পারে।
pos	Doraemon: Nobita no kyôryû	2005 সালে ঘটে যাওয়া সমগ্র কাস্টের ভয়েস অভিনেতা পরিবর্তনের পরে Doraemon এনিম ক্রু এই রিমিকাকে উত্পাদন করার সিদ্ধান্ত নিয়েছে।এটি মূল হিসাবে একইরকম মনে হয়েছিল এবং এটি আমার জন্য অনেক স্মৃতি ফিরিয়ে আনল। এই চলচ্চিত্রটি এনিম রিমিক্সের প্রতীক, এটি সত্যিই দেখার জন্য একটি দুর্দান্ত চলচ্চিত্র।
pos	Fainaru fantajî XIII	যেমনটি আমি বলেছি, তেমন অনেক উপাদান নেই যা একটি RPG গেম মজা করে তোলে। গল্পটি বেশ ভাল।এই সমস্ত মানুষ শীঘ্রই একসঙ্গে যোগদান করবে এবং কীভাবে নিজেদেরকে বাঁচাবে না কেবল বিশ্বের সংরক্ষণের চেষ্টা করবে! খেলাটি দুর্ভাগ্যবশত এই প্রকৃতির একটি খেলাটির জন্য অতি সহজ।আমি যেমন বললাম, এটি খেলাটিকে খুব দ্রুত প্যাক করে তোলে, কিন্তু অনেকগুলি মহাকাব্য বৈচিত্র্যের নয়।তারা যদি এই ছোট্ট সময়ের মধ্যে একটি দুর্দান্ত গল্প এবং মজার খেলা তৈরি করতে পারে তবে কেন তারা তাদের তৈরি করার জন্য চিরতরে গেম তৈরিতে এত ঝামেলা হচ্ছে বলে মনে হচ্ছে?!!আমরা একটি চমৎকার খেলা পেয়েছি যা অতি কাটিয়া প্রান্ত গ্রাফিক্স রয়েছে, কিন্তু এটির মধ্যে RPG থাকা এমন অনেক উপাদান অনুপস্থিত।আমরা একটি বিস্ময়কর expansive বিশ্বের আগে খেলা, কিন্তু এক যেখানে আপনি শুধু আপনার অক্ষর ক্ষমতা চেষ্টা করার সময় এত সময় অতিবাহিত যে আপনি গল্প ভুলে গেছেন।
pos	God's Next Army	"মাই রিঞ্জনারেশন" একটি নির্দিষ্ট নথিচিত্র যা তিবিস্তান সম্প্রদায়ের আধ্যাত্মিক নেতা হিসাবে তার ভূমিকা গ্রহণের যাত্রার পুনরুত্থান হিসাবে জন্মগ্রহণকারী একজন ব্যক্তি যিশীকে অনুসরণ করে।
pos	Grand Theft Auto IV	খেলার প্রতি দৃষ্টিভঙ্গি যতটা সম্ভব বিস্তারিত এবং এটি সহজেই প্রযুক্তিগত সম্ভাবনা সম্পর্কিত সর্বকালের সেরা খেলা।সংলাপ সত্যিই চিত্তাকর্ষক, আমি বিশ্বাস করি যে এই গেমটি চারপাশের সেরা চলচ্চিত্রগুলির সাথে প্রতিদ্বন্দ্বিতা করতে পারে।
pos	Greener	এই দুটি প্রাণীকে দেখলে বরং এটি ছিল আকর্ষণীয়, এক সবুজ কমলা, একটি ঘরে তাদের দৈনন্দিন জীবনযাপন করে।শেষ পর্যন্ত লাইভ কর্মের একটি বিট আছে, কিন্তু এটি খুব সংক্ষিপ্ত।
neg	Hellbride	কিন্তু এটি পর্যালোচনা করার জন্য একটি অদ্ভুত ঝলক। আপনি আপনার স্থানীয় দোকানের ভয়াবহ বিভাগের অধীনে এটি সহজেই খুঁজে পেতে পারেন কিন্তু এতে প্রচুর লাল উপাদান নেই।কিন্তু এই সময় মেয়েদের এই ঝলক তৈরি করা হয়।দুঃখের বিষয় যে সে দৃশ্যটিতে এটি তৈরি করেনি, সে এখনও অভিনয় করছে কিন্তু ছোট্ট ফ্লিকারে।
pos	Here Is Always Somewhere Else	অবশেষে তারা অন্য জন অধ্যাপকের সাথে বাস জনকে প্রতিস্থাপন করেন।এখন 35 বছর পর, আমি অবশেষে পুরো গল্পটি শিখেছি, যেমনটি এই তথ্যচিত্রটিতে তার স্ত্রী, এবং অন্যান্য বন্ধু এবং পরিবারের দ্বারা বলা হয়েছে।এটা সত্য আর্ট ছিল, জীবন হিসাবে বসবাস।
neg	Hoop Realities	আর্থার এজ এই ছবিটি বর্ণনা করেছেন এবং কিছুটা দাগ দেখছেন যখন তিনি তার জীবনের কিছু তথ্য বিট আপডেট করেছেন তবে মনে হচ্ছে এই চলচ্চিত্রের প্রকৃত ফোকাসটি নতুন প্রতিভা দেখানোর জন্য প্যাট্রিক বেভারলি, যিনি এখন অনেকেই বিবেচনা করছেন পরবর্তী বড় জিনিস এটি এনবিএ করতে চেষ্টা।বার, যদি আপনি নিজেকে একটি সিগেল হিসাবে বিক্রি করতে যাচ্ছেন তবে এটি আসলেই আপনি সরবরাহ করছেন এবং হপ বাস্তবতা কোথাও আসে না।	
pos	Kibakichi: Bakko-yokaiden 2	এই সময় তার রাস্তাটি একটি ক্ষিপ্ত সামুরাই দ্বারা অবরুদ্ধ, যারা ইতোমধ্যে গ্রামের কয়েক ডজন মানুষকে হত্যা করেছে এবং হত্যা করেছে, নাকি ডিস্কো ড্যানিদের মতো পোশাক পরেছে তা গোটা মরার পরিবর্তে তরোয়ালকে গ্রাস করার জন্য নয়, এবং এটির গন্ধ হত্যা টি.প্রাণঘাতী অভিপ্রায় দিয়ে মুক্তি পেয়েছিল এবং তার নিষ্ঠুর ইয়োকাই বেয়ারফুল ব্যক্তিত্বের কাছ থেকে একটি টিথি সানারল দিয়ে অনুসরণ করেছিল। যেমন একটি সামুরাই যুদ্ধ করে যা কখন ছেড়ে দিতে হবে তা জানেন না, এবং একটি ক্ষিপ্ত বুমারং খোকামনি কিবাকিচিকে পরিচালনা করতে যথেষ্ট নয়, জিনিসগুলি পেতে অন্য আগ্রাসক কোথাও থেকে প্রদর্শিত হয় যখন এমনকি tougher।
pos	Light of the Himalaya	সমস্যা সমাধানে অর্থোপার্জনের প্রায়শই 'ব্যান্ড-এড' পদ্ধতির চেয়ে আরও বেশি বাস্তব সমাধানগুলি দেখতে খুব শান্ত। কিছু অস্ত্রোপচারের দৃশ্যগুলি হৃদয়ের অস্পষ্টতার জন্য নয়, তবে এটি একেবারে বিস্ময়কর যে তারা পরিচালনা করতে পারে উচ্চ হিমালয় মত অবস্থানে মানুষের চোখে।
pos	Linha de Passe	সিনেম্যাটোগ্রাফিটি সুন্দর ছিল - ফুটবলের দৃশ্যগুলি ক্লিচড অনুভব করছিল না এবং শহুরে পরিবেশগুলি অত্যাশ্চর্য প্রভাবের জন্য ব্যবহার করা হয়েছিল। লিনহা দে পাসেস এমন কোনও জিনিস নয় যা আপনি উপভোগ করতে যাচ্ছেন যদি আপনি একটি প্যালেস-আবৃত কাহিনী সহ একটি ফিল্মের প্রয়োজন বোধ করেন উপরে একটি সুন্দর পটি।	
pos	Meat Weed Madness	এটি অন্য মানুষের মাংস ধূমপান সম্পর্কে একটি চলচ্চিত্র যা ইচ্ছাকৃতভাবে নয়, ইচ্ছাকৃতভাবে নয়, এবং অ-গ্ল্যামার শৈলীকেও নগ্ন করে তোলে (এমনকি, প্রায় সমস্ত নারী সর্বত্র নগ্ন থাকে) খুব বিরোধী -pornographic।চলচ্চিত্রের গতি খুব দ্রুত, ধীরে ধীরে এবং শাস্ত্রীয় খারাপ স্বাদ শৈলী মত অত্যাচার।
pos	Mei to Koneko basu	খুব কম মেইতে থাকার জন্য যথেষ্ট পরিমাণে প্রশস্ত, কানেকো বসু তাকে রাতে যাত্রায় নিয়ে যায় এবং তাকে তার টোটোরো যাত্রীদের পরিবেশন করার জন্য, বিড়ালের আকৃতির এবং প্রফুল্ল যানবাহনগুলির সম্পূর্ণ বেড়ার সাথে পরিচিত হওয়ার জন্য জঙ্গলে ও বাইরে ফেলে দেয়। বড় বড় বিড়ালছানা, নেকো বা-চান (গ্র্যানি বিট বাস), এবং মহান অ-টোটোরো নিজেই পুনর্বিবেচনা করেন, আত্মাগুলির মধ্যে বৃহত্তম "বন সংরক্ষক" .ফিলম মিয়াজাকির অন্যদিকে, বিশেষত হাত অঙ্কিত অ্যানিমেটেড এডভেন্ঞার ট্যুরিজম: শিশু (বাচ্চাদের), প্রায়ই মেয়ে (গুলি) চরিত্র (গুলি), চরিত্র চালিত অ্যানিমেশন, টাইমিং এবং আন্দোলন মধ্যে subtlety, জল রং-মত ব্যাকগ্রাউন্ড সঙ্গে enchanting ভিজ্যুয়াল, উড়ন্ত ক্রিয়া জড়িত কর্ম সহ ...
pos	NWF Kids Pro Wrestling: The Untold Story	স্টুডিও উৎপাদন ক্লাসগুলি স্টুডিও (যাই হোক না কেন ছোট স্টুডিওও) আনতে এবং তারপরে তাদের নিজস্ব উত্পাদন সুবিধাগুলিতে - তাদের পথে প্রতিবন্ধকতা বাড়াতে।
neg	The Next Day	একজন লেখক, লেখক, পরিচালক .... একজন মানুষের ব্যান্ডের মতো একটা জিনিস আছে, কিন্তু একজন মানুষ সিনেমা?
pos	Nichts als Gespenster	চলচ্চিত্রের চ্যালেঞ্জটি পাঁচটি আলাদা গল্পকে আলাদা করা - প্রত্যেকটি একটি ভিন্ন দেশে: একটি রাস্তা চলচ্চিত্র 5 দ্বারা গুণিত!আমার সুপারিশ: মুভি দেখার সময়, গল্পগুলিতে ফোকাস করবেন না, পরিবর্তে, নাটকের ভিতরে যা ঘটেছে তার উপর মনোযোগ দিন।	
pos	Oh Schuks ... I'm Gatvol!	আপনি যদি Shuster এর একটি বিশাল ফ্যান হন তবে সর্বদা এই চলচ্চিত্রটি আবার ওভারে দেখুন।যদি আপনি এই Shuster চলচ্চিত্রটি পছন্দ করেন না তবে প্যানিক মেকানিকটি চেষ্টা করুন এবং এটি সন্ধান করুন যা দুইবার হাসে এবং আরো ভাল কাহিনী।
pos	Ópium: Egy elmebeteg nö naplója	ফিল্মটি গভীর ও বিরক্তিকর সম্পর্কের উপর দৃষ্টি নিবদ্ধ করে যা আফিম-আসক্ত ডা। ব্রেইননার (উলরিচ থোমসেন), যিনি 1900-এর দশকের প্রথম দিকে উন্মাদনার জন্য একটি ইনস্টিটিউটে কাজ করতে আসেন এবং তার রোগী গিজেলা (সুন্দরভাবে নরওয়েজিয়ান ক্রিস্টির দ্বারা চিত্রিত) Stubo)।তাদের সম্পর্ক একটি শক্তিশালী পারস্পরিক আকাঙ্ক্ষার দ্বারা আরও জটিল, যা তাদের মধ্যে বিকাশ ঘটায়, একটি তীব্র যৌন পর্বের মধ্যে পরিপূর্ণ হয় এবং ব্রেননারের গিজেলা এর লেখার উপযুক্ত শুরু হয়, যা তিনি নিজের মত পাস করার পরিকল্পনা করেন।	
